BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
9b77fe5875f7e219a98da57477b9a0b2b647925a09402bb38c5edab543ebe81c,0,NULL,0,0,0,0
c0579b0fdfec0a3b1910ea0dad72e1c6c83a8cd77de9a1a7834e8b720193258a,1807.2271973026639,9b77fe5875f7e219a98da57477b9a0b2b647925a09402bb38c5edab543ebe81c,58,1,0,0
25ecb57b70cc2a3871ddf3d3a072e21c8ed01726c024975b7f01a17789d49e4f,8023.587598982579,c0579b0fdfec0a3b1910ea0dad72e1c6c83a8cd77de9a1a7834e8b720193258a,11,0,0,0
09b8e7947df0bce606a5c8f34027a577cd7bb9c8f18b4dcef934eec46f1a65a7,11507.835148493057,25ecb57b70cc2a3871ddf3d3a072e21c8ed01726c024975b7f01a17789d49e4f,58,1,0,0
367ad70786de6170922f2f5f756d0168dba452341e5b152c0dd55f2d62ca2bb7,15345.104458768197,09b8e7947df0bce606a5c8f34027a577cd7bb9c8f18b4dcef934eec46f1a65a7,18,1,0,0
6c7d484dcf931cbd133871c6a29267fb228ee12f74e6cdedbafe453ebdbb9d26,40364.53224499559,367ad70786de6170922f2f5f756d0168dba452341e5b152c0dd55f2d62ca2bb7,20,0,0,0
467696232b57d1f7fc515af34d1a6dd211a66332208d577d96c92784f992a31a,41246.92024942269,367ad70786de6170922f2f5f756d0168dba452341e5b152c0dd55f2d62ca2bb7,1,0,2,0
a2487525afa2dba42e738a762ad404c9cd0f6d80282a1a7fcf378ed243a1f543,42446.46242293203,467696232b57d1f7fc515af34d1a6dd211a66332208d577d96c92784f992a31a,1,0,2,0
f681888e61affb8641042ce50b83353b53da5cf990ee2ba65b1d6176656b00f6,57459.46984644094,a2487525afa2dba42e738a762ad404c9cd0f6d80282a1a7fcf378ed243a1f543,52,1,0,0
a65a7edd40e101e8cacea3fcce8600286f947727b4bc6efd0fe6e0c9e1d7e269,57972.25664330105,a2487525afa2dba42e738a762ad404c9cd0f6d80282a1a7fcf378ed243a1f543,1,0,2,0
e2272955631795282f9100508858f589150bf8d4ef847ac523a42d46ead66d0b,65037.67872295933,f681888e61affb8641042ce50b83353b53da5cf990ee2ba65b1d6176656b00f6,72,1,1,0
03a79527f1ccf1584d7e01b77aa1a756324aa88963122fc2ff401a69a45f1dd1,87324.7153937418,e2272955631795282f9100508858f589150bf8d4ef847ac523a42d46ead66d0b,83,1,0,0
7212e86b54e269e3bc639647d8c037bc378c0c4f4a3d429561ac35a3f24fcd4f,88447.36384609622,e2272955631795282f9100508858f589150bf8d4ef847ac523a42d46ead66d0b,1,0,2,0
b493a3f0f8da13fc9233d79b282c095a77436cbbe246dff2b76eb27ce5e44be5,88456.48894652653,7212e86b54e269e3bc639647d8c037bc378c0c4f4a3d429561ac35a3f24fcd4f,1,0,2,0
e201dfa4331df4281eb63583517621d9cbe5921c3e394b09a12176e3818d829b,101409.92927468354,b493a3f0f8da13fc9233d79b282c095a77436cbbe246dff2b76eb27ce5e44be5,62,1,0,0
dad994ffb4523cf960ff78370f72fe656ef9bf72d965bbdfc889cfd521b2f5ca,102093.43332656761,b493a3f0f8da13fc9233d79b282c095a77436cbbe246dff2b76eb27ce5e44be5,1,0,2,0
3a915940903e43e83f6674b4ece3c21c50eca58525652e7562a6532d06fa9bdb,104749.14248401872,dad994ffb4523cf960ff78370f72fe656ef9bf72d965bbdfc889cfd521b2f5ca,1,0,2,0
a94c72d14b98d327f861242cc000f098200894384c136c12e63f019c5166b540,109625.59811995945,3a915940903e43e83f6674b4ece3c21c50eca58525652e7562a6532d06fa9bdb,1,0,2,0
