BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
2306ee6c3449e3d17a487ebae9a79028ab2e158c99b61a8616750f1337932f3d,0,NULL,0,0,0,0
247184379a1c21408ce9f66ca4d1085237265cd7f013352741d942e62d148166,1204.714655856183,2306ee6c3449e3d17a487ebae9a79028ab2e158c99b61a8616750f1337932f3d,58,1,0,0
5419eb8db46d127a1c5bd2389607d4aa80408f4419763daf2ab4b4c789a1ea92,1289.3890106762703,2306ee6c3449e3d17a487ebae9a79028ab2e158c99b61a8616750f1337932f3d,99,1,0,0
8a7a7bca2fd8b1af6d6272f9c86ffdd4e66aa6ebb15d9b740be96a90ef3efa76,1428.1763168567343,2306ee6c3449e3d17a487ebae9a79028ab2e158c99b61a8616750f1337932f3d,38,0,0,0
a599ace2177fd2c8073fe61cad4c75c421daf20d84415f48ce7223e44714f1b8,1685.753549550202,2306ee6c3449e3d17a487ebae9a79028ab2e158c99b61a8616750f1337932f3d,21,0,0,0
1841e593f05d69e73ef79d617087a38aade69c6a9a0f491565f15935735c9cd7,1541.541405279774,247184379a1c21408ce9f66ca4d1085237265cd7f013352741d942e62d148166,1,0,2,0
95942a8fe3c54097303e2ec1f93c24ecbbef373638a28655b2dd7c614962b2db,2149.5684578185,247184379a1c21408ce9f66ca4d1085237265cd7f013352741d942e62d148166,3,0,0,0
fa0dbab81a500ed8baf9ba99758e6974b69e0f060352fe3686b6e8aec056e29f,2179.9662313495774,247184379a1c21408ce9f66ca4d1085237265cd7f013352741d942e62d148166,39,0,0,0
d0a80f28e673d770d7f13f4e9745d70694de11a9d2620423a3fde8bed20ea518,2535.9834671878725,5419eb8db46d127a1c5bd2389607d4aa80408f4419763daf2ab4b4c789a1ea92,86,0,0,0
790150ce52890dc52d49c32837b8652aa064a67ab5ddd27c7bc4daee2eba949f,1722.6085564135321,1841e593f05d69e73ef79d617087a38aade69c6a9a0f491565f15935735c9cd7,1,0,2,0
