BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
67b9183dcfc0beeb5e7f917b494847a08e7e4c5ee1b0048b5de36aba6a41e2d5,0,NULL,0,0,0,0
d2dbbf11811c9db5cb281ad87b158ddedfcb273e9640ca633a9f3309f4b5cf63,507.1731351589282,67b9183dcfc0beeb5e7f917b494847a08e7e4c5ee1b0048b5de36aba6a41e2d5,75,1,1,0
bf7c040a44d4e7bda76fe7e6dd96e55f1ef667c2a94cc14c608fa6a62b85e87a,772.7983399720706,67b9183dcfc0beeb5e7f917b494847a08e7e4c5ee1b0048b5de36aba6a41e2d5,74,0,0,0
511e8391571aa3c24c09be6c6647dbc839273c459765f3610544714598a91530,852.1517043331057,67b9183dcfc0beeb5e7f917b494847a08e7e4c5ee1b0048b5de36aba6a41e2d5,41,1,1,0
5afbedbdbc2cd849e3a1deba867e2a32be687a77bca1f2e0084cab137b19d4ae,868.6569878210523,67b9183dcfc0beeb5e7f917b494847a08e7e4c5ee1b0048b5de36aba6a41e2d5,40,0,0,0
b695a27736f2fae408162b5089573868dd7cdf4fc66c9881f20af1c654af9bff,1621.366146339404,bf7c040a44d4e7bda76fe7e6dd96e55f1ef667c2a94cc14c608fa6a62b85e87a,71,1,0,0
cd4918c0be3dc3478ff861db860c9f10c36dd7c0ccad78a94fc32f89587b51ef,1703.7488665203723,bf7c040a44d4e7bda76fe7e6dd96e55f1ef667c2a94cc14c608fa6a62b85e87a,57,0,0,0
e77ba4ace143c0254f4e6507dfb7dedc6c84638c493b64dda70de411404c0a6d,1871.222482603828,511e8391571aa3c24c09be6c6647dbc839273c459765f3610544714598a91530,16,1,0,0
f99e9061752c74225b5726f6876b1860e00e792328d15c38721aa2743eb861b4,1778.8094374975149,5afbedbdbc2cd849e3a1deba867e2a32be687a77bca1f2e0084cab137b19d4ae,56,0,0,0
26decec92648256291a89adc9d7168a5540fa040e675894b341398446147b33a,3062.1180922444278,e77ba4ace143c0254f4e6507dfb7dedc6c84638c493b64dda70de411404c0a6d,17,1,0,0
ae40bf120f8b3ddab4653e929dd3c9be2783f16c44b480594f0cbcbbbc29c50d,3348.096466279451,e77ba4ace143c0254f4e6507dfb7dedc6c84638c493b64dda70de411404c0a6d,9,1,1,0
8b09bcaa1a207694aaba1cba7ebc2d6f81356769e8df191b615cbe2962a04e2c,3367.2595309853587,e77ba4ace143c0254f4e6507dfb7dedc6c84638c493b64dda70de411404c0a6d,1,0,2,0
7db490a64b18776318eab461eefa1962c73abb8edac14fac5fa61d83dd4e1fc8,2823.320585075728,f99e9061752c74225b5726f6876b1860e00e792328d15c38721aa2743eb861b4,35,0,0,0
89a463d295e0aded369cd9813308ea8fdfcd47afc32a801481f42a9b6a307b74,2895.071293829669,7db490a64b18776318eab461eefa1962c73abb8edac14fac5fa61d83dd4e1fc8,26,1,0,0
2785562b2e4a19e62147b7e043e2899f4e131797148ea66c76bf613a4a4cf71c,3522.5077173924988,7db490a64b18776318eab461eefa1962c73abb8edac14fac5fa61d83dd4e1fc8,6,1,1,0
ee900727d34bb2095d1858ef9c256d5d4ed2fbb035674a64ec895b27646c2db2,3924.7736453766365,7db490a64b18776318eab461eefa1962c73abb8edac14fac5fa61d83dd4e1fc8,70,0,0,0
