BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
615fcf2951f79efc9ff830241faed25fac2fc6d34c0bb377e45dcc81f02e3aa8,0,NULL,0,0,0,0
fab4cb915ce0ed526dc09ff845ce8dc5ddda28f3b122fb52afd2994a262ce583,4261.0349867747345,615fcf2951f79efc9ff830241faed25fac2fc6d34c0bb377e45dcc81f02e3aa8,52,0,1,0
daef8e3defa2cdd9f081d9e8c3aa7a1d12093021b6fd623f90e21c3fccabf204,15629.329226857657,fab4cb915ce0ed526dc09ff845ce8dc5ddda28f3b122fb52afd2994a262ce583,37,1,0,0
a32aa52548292be85bbfc1f80bc787f663c7b62b58c0b3f92895b29c38b62441,16263.929090660413,fab4cb915ce0ed526dc09ff845ce8dc5ddda28f3b122fb52afd2994a262ce583,1,0,2,0
65d625821a7b42973ff1152d01402b3d4392135a2a8a47ac2efb34c272ada392,21583.07189795221,daef8e3defa2cdd9f081d9e8c3aa7a1d12093021b6fd623f90e21c3fccabf204,42,0,0,0
1b07e8b48e9b108221a11a739c382ae2b81945474024de42241bec635817c856,35547.965521684964,65d625821a7b42973ff1152d01402b3d4392135a2a8a47ac2efb34c272ada392,26,0,0,0
ed2624a36a489cf59e98db55ccb0d1288834288f44a4cb0c5fc4e30a2f537049,36293.952679554015,1b07e8b48e9b108221a11a739c382ae2b81945474024de42241bec635817c856,48,1,0,0
3bae12fab9d565fea89f1c10b274d4f5a3445856a6eef7fd4f50ab9f87aff9cd,39479.25267223059,ed2624a36a489cf59e98db55ccb0d1288834288f44a4cb0c5fc4e30a2f537049,12,0,0,0
fd2b7e00b763f21235ba49bbfc34c60506c387778affd8a61d59cb6691ee0583,40104.43447981599,ed2624a36a489cf59e98db55ccb0d1288834288f44a4cb0c5fc4e30a2f537049,1,0,2,0
400f7ebbb3f5660f72bda4943df6defde2907fd5425f0fdb612c31144fa5779e,41351.29895714904,3bae12fab9d565fea89f1c10b274d4f5a3445856a6eef7fd4f50ab9f87aff9cd,8,0,0,0
24d7c3e28fced54f1380ca1a0800721f9e83a98ca6235e4a7267aa67e8aaf117,42766.95757419348,400f7ebbb3f5660f72bda4943df6defde2907fd5425f0fdb612c31144fa5779e,35,1,0,0
447a4fca48511020ad595c5ec604479bd72c8837db354e5696e8092b94ea3390,43152.31152402532,400f7ebbb3f5660f72bda4943df6defde2907fd5425f0fdb612c31144fa5779e,54,1,1,0
c4fc7928347dfe0db704a5e261a1fff7f4b15e9d2a99951871d724e3861db7d3,48478.53154002283,24d7c3e28fced54f1380ca1a0800721f9e83a98ca6235e4a7267aa67e8aaf117,40,1,0,0
4a45d26c2ee928ba201ecca4cc9f1abc40922a3be79a1a02534460051ad8faf1,48905.891052911975,24d7c3e28fced54f1380ca1a0800721f9e83a98ca6235e4a7267aa67e8aaf117,41,1,0,0
43ba8d93c20a311f5dab3235985b255cf1cd17d86f5af56686a677184d269730,59311.33133138666,c4fc7928347dfe0db704a5e261a1fff7f4b15e9d2a99951871d724e3861db7d3,99,0,0,0
1cc9976e62c69935e6c63fac7b0c38ac7cc38eaea378c8d0b11b3fd3a0b467e4,62824.77333730806,43ba8d93c20a311f5dab3235985b255cf1cd17d86f5af56686a677184d269730,65,1,0,0
cc0c59ddcd842e5150a3d83d77d6ee4eac2a579b0897646972006c0a1c9af784,65757.48660237734,1cc9976e62c69935e6c63fac7b0c38ac7cc38eaea378c8d0b11b3fd3a0b467e4,96,0,0,0
7c3c02a4642c46a85221302fe4f3d9eba2ef11c730f4e80cd3a6b46139fd17a8,66631.43999532654,cc0c59ddcd842e5150a3d83d77d6ee4eac2a579b0897646972006c0a1c9af784,76,0,0,0
535ca848f47202a0666b9584071e966e5a2e1fb731ab606d4a5519cadf47eb65,68282.5547916659,7c3c02a4642c46a85221302fe4f3d9eba2ef11c730f4e80cd3a6b46139fd17a8,38,0,0,0
f84438c771bda5e0e04c758df69737241696d1142cb35d1792efec5b09ac5453,70009.3971831184,7c3c02a4642c46a85221302fe4f3d9eba2ef11c730f4e80cd3a6b46139fd17a8,1,0,2,0
44f7b8f6c51b99f277c324fda18fdf081faef6aca79c123ea4f849028b6a4f18,74719.41909548329,535ca848f47202a0666b9584071e966e5a2e1fb731ab606d4a5519cadf47eb65,13,0,0,0
58f8b6f14fbb491f50e63a4ec7b9d3c3144602a3fe8a9e0898f2077c1fd35822,74128.24058941116,f84438c771bda5e0e04c758df69737241696d1142cb35d1792efec5b09ac5453,1,0,2,0
e3c276b4feb882bb73bcf1f619b7fb5e2ba22218692f76a8b857efffbd4b86bb,75132.80859773168,44f7b8f6c51b99f277c324fda18fdf081faef6aca79c123ea4f849028b6a4f18,31,0,0,0
50309bb864d1ea86e1c50070524598988a96beabdcfd49a095b102f9a478a72f,75297.98723704422,58f8b6f14fbb491f50e63a4ec7b9d3c3144602a3fe8a9e0898f2077c1fd35822,96,0,0,0
