BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
dab7787cd51b6c3d16da4fc5b652ad5dcecf1f6ae7f17e75f4437e163e42aa57,0,NULL,0,0,0,0
8afe40627061c5701ad9a8f3928835dafed43ab1b3cdc9bb6c0c8440de5f8bda,305.4478638196014,dab7787cd51b6c3d16da4fc5b652ad5dcecf1f6ae7f17e75f4437e163e42aa57,2,0,3,0
7a3766c07192973c6a92946a4cc0892ac5b684a11c0f58f8a5ed2c9a6c712d30,809.7150092100289,dab7787cd51b6c3d16da4fc5b652ad5dcecf1f6ae7f17e75f4437e163e42aa57,92,0,0,0
6923873f228cfad2f3a0f7e721f5b6091a406dea2051212f4571b4c054cb7b33,1173.5182493402515,dab7787cd51b6c3d16da4fc5b652ad5dcecf1f6ae7f17e75f4437e163e42aa57,1,0,2,0
47cd9d38b1670a640c38de9a77b88213deee40a572027a8ee39de6d328dff62d,1066.7096998339143,8afe40627061c5701ad9a8f3928835dafed43ab1b3cdc9bb6c0c8440de5f8bda,2,0,3,0
d12a6f7c8f50ae0863328e62aa88d9b602b72ed0f7542c2800033e20aaddb168,2268.6768636002207,6923873f228cfad2f3a0f7e721f5b6091a406dea2051212f4571b4c054cb7b33,1,0,2,0
4c7e2a9df39d46fbf69b14d76c74bf5b49826099386ce390960dcd50f3835d1f,2530.0614903925125,47cd9d38b1670a640c38de9a77b88213deee40a572027a8ee39de6d328dff62d,2,0,3,0
a1d4df6dac53fd978c0c4d8fb84ad3ffa85613e0d2cf944ef7a46d36dc83d81a,4038.730140956227,47cd9d38b1670a640c38de9a77b88213deee40a572027a8ee39de6d328dff62d,18,0,0,0
ce5577ecd037619cf483268f4c81fa7fd1e245530bea86005899e2e35689035b,4189.690653307298,d12a6f7c8f50ae0863328e62aa88d9b602b72ed0f7542c2800033e20aaddb168,1,0,2,0
2f76da315533bf537b2d8aef3a7d0d5671fcd8f8c0d893da6e81b8bc38c3c0fe,3438.2076631940704,4c7e2a9df39d46fbf69b14d76c74bf5b49826099386ce390960dcd50f3835d1f,2,0,3,0
f1155e56ee8f228a4d82d6137951ab71d328946bc85e10e567e794ec20b20d0f,6660.574596599302,a1d4df6dac53fd978c0c4d8fb84ad3ffa85613e0d2cf944ef7a46d36dc83d81a,11,1,0,0
5acffe64290ddc867ee34c7aadfc1e652f88e271955b70bc38182d0e87aefd69,6926.76637416664,ce5577ecd037619cf483268f4c81fa7fd1e245530bea86005899e2e35689035b,1,0,2,0
7d6a7f4dfec7fd94c093421f07cb823d4eeebca5407798077b0d0d2b0181612a,3693.70669223415,2f76da315533bf537b2d8aef3a7d0d5671fcd8f8c0d893da6e81b8bc38c3c0fe,2,0,3,0
05d15d239df13a59e4a1dc41211ee03f9d1dbe4b90b1f4a7585f7cb57f6bc599,7335.118990998182,f1155e56ee8f228a4d82d6137951ab71d328946bc85e10e567e794ec20b20d0f,35,1,1,0
79fdc93714dd7ef5830f420ade35cc962a810baecefccd02417a5164217008f1,7715.418921715107,5acffe64290ddc867ee34c7aadfc1e652f88e271955b70bc38182d0e87aefd69,1,0,2,0
bac9e7b04acce994a14686857f75520613cd3125591307d95c383fcfe2899adf,5200.212699212891,7d6a7f4dfec7fd94c093421f07cb823d4eeebca5407798077b0d0d2b0181612a,2,0,3,0
0017f67edcfb2c96321c7d6590f4b16ec444bc8ff81d3b9625ac89b3b2e2a570,11659.57686872803,05d15d239df13a59e4a1dc41211ee03f9d1dbe4b90b1f4a7585f7cb57f6bc599,74,0,0,0
d6ee1056fabbd161a6cce06c77f32591d5e3a5c24173e78dd5c3b231e471ee22,12088.915161620205,79fdc93714dd7ef5830f420ade35cc962a810baecefccd02417a5164217008f1,1,0,2,0
d8964c320aa0aed4224d7414c1616105e491de3cf24434358fc4ca81bf08f6fc,6394.680346117373,bac9e7b04acce994a14686857f75520613cd3125591307d95c383fcfe2899adf,2,0,3,1
027537e0db08df39229270abeccc424a409cbd221e0aa55e989a8b530b9ed7c1,8411.619755949667,d8964c320aa0aed4224d7414c1616105e491de3cf24434358fc4ca81bf08f6fc,2,0,3,1
