BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
76d22a535493e366adb4706b02a2a1b0f31fa4b7e928765e74cc82fb542bbcd9,0,NULL,0,0,0,0
5c276fab569d800536200ff6186ddf0002e76ddd4f4f606079d73706eefc973b,52.41488922856926,76d22a535493e366adb4706b02a2a1b0f31fa4b7e928765e74cc82fb542bbcd9,1,0,2,0
90c717c492d5d935b08f1434cde64efdfb6b71c23371f8078c8c5333e1ae588a,1108.0104143144422,76d22a535493e366adb4706b02a2a1b0f31fa4b7e928765e74cc82fb542bbcd9,30,0,0,0
348ab413b3c8d5fed23300217f41d7b83f96bd1669edf0f63322b9521d5ecc44,1578.066132681873,76d22a535493e366adb4706b02a2a1b0f31fa4b7e928765e74cc82fb542bbcd9,2,0,3,0
f7b8ee16964947add09a664666eb80913617461a4433649717a9bc30fa962791,879.6899088922302,5c276fab569d800536200ff6186ddf0002e76ddd4f4f606079d73706eefc973b,1,0,2,0
b9fdc98c040f52689d3c65241d579ec117cc104694c8db26f3cbd3f683212ad7,1605.545808838369,348ab413b3c8d5fed23300217f41d7b83f96bd1669edf0f63322b9521d5ecc44,2,0,3,0
2b6240df492337bdf2302c440c2f440d082d55ed70f47b46c0110d373d511be4,1278.9993041134114,f7b8ee16964947add09a664666eb80913617461a4433649717a9bc30fa962791,1,0,2,0
dfdf5dd4879ef2d32f2d73703537a449efae57dba4c590dd909bf482fb4aeead,2738.4078297210763,b9fdc98c040f52689d3c65241d579ec117cc104694c8db26f3cbd3f683212ad7,26,0,0,0
635491d43d571ae4202b6951e412f754787dc98f4fbfa20812f3bc6953bfe9ee,2854.5137749365617,b9fdc98c040f52689d3c65241d579ec117cc104694c8db26f3cbd3f683212ad7,42,1,0,0
6cf76570040f3ee0180605b9bd7ff723c4afe4b3b3cc861b22932d2af54c6920,3568.9445609762633,b9fdc98c040f52689d3c65241d579ec117cc104694c8db26f3cbd3f683212ad7,2,0,3,0
27dba2531254235eaae682d9dcc01bd7564958024dc670151833b41951a55580,1596.0501331972969,2b6240df492337bdf2302c440c2f440d082d55ed70f47b46c0110d373d511be4,1,0,2,0
ac26dd965b2df868142720efbe9c0ca8f99ab0ae708b0a95aae4ec62b3841835,3092.583710406973,635491d43d571ae4202b6951e412f754787dc98f4fbfa20812f3bc6953bfe9ee,6,1,0,0
5d0bb60a9735e49c440587d2702fc09571a990177528f59ed9fd7c55a0dbbcb4,4055.15546750429,6cf76570040f3ee0180605b9bd7ff723c4afe4b3b3cc861b22932d2af54c6920,2,0,3,0
63728dc46928a6becece19682201772c2e53f610479b5fc3dda18d7751f94e45,1744.4622094947829,27dba2531254235eaae682d9dcc01bd7564958024dc670151833b41951a55580,1,0,2,0
ee4ac88e1954c5d037bc789e23dfc84bd9355fbead3a28d7abe11b1d5e748960,4055.6720596518853,5d0bb60a9735e49c440587d2702fc09571a990177528f59ed9fd7c55a0dbbcb4,2,0,3,0
3a4ea3da23a8b02f62c6ab5cab0de1fc57ec2a8c8d71faedef5901d1f708937b,2047.1438979327265,63728dc46928a6becece19682201772c2e53f610479b5fc3dda18d7751f94e45,1,0,2,0
