BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
df1a1acddd103ebc462abcd830882ce0c306c8709d2f0efd860ebe75b35ce9f5,0,NULL,0,0,0,0
9784057c1a4b26d0e7151c8fb0bf571452363403141fd6113eccd3c3badc7b63,9782.020639649163,df1a1acddd103ebc462abcd830882ce0c306c8709d2f0efd860ebe75b35ce9f5,1,0,2,0
38f3a66f16947557d2ee34da39e090df6b71b907198b9aab8b8cf16a1f6f6f44,21259.566595615,df1a1acddd103ebc462abcd830882ce0c306c8709d2f0efd860ebe75b35ce9f5,39,0,1,0
a96d9a8ae7df34eff262f557aee2b1ac63ffdaac58995aa5b1f7a26db6a7cccc,10368.793008053362,9784057c1a4b26d0e7151c8fb0bf571452363403141fd6113eccd3c3badc7b63,1,0,2,0
2ecdd2caedf3620e457725747dc99f352cbe6f225eb5763d3dca0a5ffd41ff48,33087.26237429497,38f3a66f16947557d2ee34da39e090df6b71b907198b9aab8b8cf16a1f6f6f44,44,1,1,0
0ef22d5cb4ebdc5809d0e8f623550cf9b9f8892309e0738acd70723861e322ce,15448.30686927863,a96d9a8ae7df34eff262f557aee2b1ac63ffdaac58995aa5b1f7a26db6a7cccc,1,0,2,0
18e4af830bbd2ff92eb659e26bc15a3cab31dcd404fb9fcbfcdd7c37a1818f78,57746.92201206642,2ecdd2caedf3620e457725747dc99f352cbe6f225eb5763d3dca0a5ffd41ff48,46,0,1,0
32386f48fc51095c45da2349db4878147333d9b6597cec6aa71a72366b5ad2de,58559.68601683466,2ecdd2caedf3620e457725747dc99f352cbe6f225eb5763d3dca0a5ffd41ff48,2,0,3,0
ee85d0de1c41b0b4ab0b793988772b52df52963d9eb8c09e9cf5c38e8528f2b3,21236.53643416467,0ef22d5cb4ebdc5809d0e8f623550cf9b9f8892309e0738acd70723861e322ce,1,0,2,0
7aef26525c7b321b76a7d6b4f35ca1278d3c7bdddbaf56af8fe8e304535e3eb3,58617.51280586555,32386f48fc51095c45da2349db4878147333d9b6597cec6aa71a72366b5ad2de,2,0,3,0
483677ee38521abfb94d51bbf94565fb8eff96ffa6e17ce3be5c9c3e534ba92d,32358.513328475085,ee85d0de1c41b0b4ab0b793988772b52df52963d9eb8c09e9cf5c38e8528f2b3,1,0,2,0
ac5dceac132a308e9b90cbf168d174b5e1f63dbd0c6b09ce59914891978eb8e4,59566.56784104248,7aef26525c7b321b76a7d6b4f35ca1278d3c7bdddbaf56af8fe8e304535e3eb3,91,0,1,0
8cf99a5a592da23a758ac832324e001bcc6f7c55ffe980f597a264da1245a241,41759.79630673961,483677ee38521abfb94d51bbf94565fb8eff96ffa6e17ce3be5c9c3e534ba92d,1,0,2,0
93b6170a93a7d1c0df403606084f0d83249af8efda9d2501ec8fbd7f68ff10f1,63204.86112402638,ac5dceac132a308e9b90cbf168d174b5e1f63dbd0c6b09ce59914891978eb8e4,69,1,1,0
52f45aa65a5e233add24495fe72a377b9d2c30f8b950011d7a5ffc8dd56603f8,45716.555738203955,8cf99a5a592da23a758ac832324e001bcc6f7c55ffe980f597a264da1245a241,1,0,2,0
a7563f570338c9497f2854aceba9aafade05179a9716a7c6192b23188fe9148b,65285.59892024511,52f45aa65a5e233add24495fe72a377b9d2c30f8b950011d7a5ffc8dd56603f8,16,0,1,0
2eb03c21dbfd49d7b084e6a290df792fec6f4a2b0cb57bb3c0045bf79b69720f,72251.75243643673,a7563f570338c9497f2854aceba9aafade05179a9716a7c6192b23188fe9148b,1,0,2,0
3c3008300360ae5e0d8a96337e7678c328d06b2329e63c77d7804e9f23cdfb0a,86191.95134638969,a7563f570338c9497f2854aceba9aafade05179a9716a7c6192b23188fe9148b,25,1,1,0
6a7f9fc96c71645df2f3cda4dc59d850898d07a0e782301d150b447391dcb348,87351.88029099516,a7563f570338c9497f2854aceba9aafade05179a9716a7c6192b23188fe9148b,2,0,3,0
118f7edbebefab6ac9e88cf4fb733c42ee28dcb6958b164b6974ae681e924df0,73435.68110874627,2eb03c21dbfd49d7b084e6a290df792fec6f4a2b0cb57bb3c0045bf79b69720f,1,0,2,0
9cafba475f568034123916af751098233f4853dcb8cd3e36b8a2860d3f4e5cdd,91617.74752552429,3c3008300360ae5e0d8a96337e7678c328d06b2329e63c77d7804e9f23cdfb0a,92,0,1,0
f0a30b8bb801bb82ff283e487e522c9dacb4db40d07aba95bf77fef1956e8607,75137.77314990449,118f7edbebefab6ac9e88cf4fb733c42ee28dcb6958b164b6974ae681e924df0,1,0,2,0
1144ef54ba0e929b3bba0e7fb52292ef787fea286ee6263a775fa50cc3aa80ac,101182.45661576344,9cafba475f568034123916af751098233f4853dcb8cd3e36b8a2860d3f4e5cdd,78,0,1,0
91cb62893ecfe68594641e72b555728a0f8cf9a2dea6278b281250da122a5a09,102687.91758116982,9cafba475f568034123916af751098233f4853dcb8cd3e36b8a2860d3f4e5cdd,2,0,3,0
0ef86137b61013bd999a541577882728098895d59b7445e4eeb5d20e570ebaea,76841.08004046546,f0a30b8bb801bb82ff283e487e522c9dacb4db40d07aba95bf77fef1956e8607,1,0,2,0
84430942dfbf695846c0041a0b313c904b25ef95966a0b5e56d1a29765c1e091,107055.03177563318,1144ef54ba0e929b3bba0e7fb52292ef787fea286ee6263a775fa50cc3aa80ac,58,0,1,0
4342181fde112ea0d54ceea3eab671e77836d5b508ea72db2b148f84fd125211,79369.21108981641,0ef86137b61013bd999a541577882728098895d59b7445e4eeb5d20e570ebaea,1,0,2,0
8635de4a09ee6063a1b6df50bf18b9b720ec794d1bac0d5490a9178a18b97f36,127272.5428484727,84430942dfbf695846c0041a0b313c904b25ef95966a0b5e56d1a29765c1e091,68,1,1,0
f0b2fb3f2624360f154ed79b5735a3112c3c563a72611c27e6ed7a3fb60fb68d,128210.74819668628,84430942dfbf695846c0041a0b313c904b25ef95966a0b5e56d1a29765c1e091,2,0,3,0
cd6d051d4c5b1b3141d5f05eda6e5a7eceba20c658b0f892553b6a7f84b4f872,99655.25474590296,4342181fde112ea0d54ceea3eab671e77836d5b508ea72db2b148f84fd125211,1,0,2,0
2e4696db5ef134d413b586d25eb9a2129d6218d865a12da638079be83355b216,192873.0177930708,8635de4a09ee6063a1b6df50bf18b9b720ec794d1bac0d5490a9178a18b97f36,22,1,1,0
63cbcdfe352e4656e76f40a8508cc71f365560356592589a444e010953e74814,193317.62373538557,f0b2fb3f2624360f154ed79b5735a3112c3c563a72611c27e6ed7a3fb60fb68d,2,0,3,0
e6eba018180b4eccaacd10ec2362b4091d48257c781e10641caec954fb1c5415,105198.3441650154,cd6d051d4c5b1b3141d5f05eda6e5a7eceba20c658b0f892553b6a7f84b4f872,1,0,2,0
de4437f65011d94001356195eae0231da02148867fc95951e43ea1dceab49cb7,206417.30578473408,2e4696db5ef134d413b586d25eb9a2129d6218d865a12da638079be83355b216,70,0,1,0
bff36b18d73dd645ae6f243846bf1e5dd5263485fea500759071c981c5cbdcec,207678.16494570946,63cbcdfe352e4656e76f40a8508cc71f365560356592589a444e010953e74814,2,0,3,0
4365c3bb3ecdee7ca6489e5310b785c8b2df4c47909975d5a9e9362c31b8c2e9,110606.24380239869,e6eba018180b4eccaacd10ec2362b4091d48257c781e10641caec954fb1c5415,1,0,2,0
0d0e1a1831831d29f22fcfeed674e81ee39d4c93236c44fb909f06832273a255,229269.2819681386,de4437f65011d94001356195eae0231da02148867fc95951e43ea1dceab49cb7,93,1,1,0
1a3beb2cc8a96b1e4b0f47d539d84f10e78400946b3c10e0f067b70fde2a0792,230413.47362565043,bff36b18d73dd645ae6f243846bf1e5dd5263485fea500759071c981c5cbdcec,2,0,3,0
2eee4fe8de79dec3dd632809271c62ba922615a171a5f08681336a6bd67ef8a6,126619.09503809463,4365c3bb3ecdee7ca6489e5310b785c8b2df4c47909975d5a9e9362c31b8c2e9,1,0,2,0
cdd961072965379588a4f927d665c5b1fbb4109048056a2de593e3e6d0999f38,254484.4886210391,0d0e1a1831831d29f22fcfeed674e81ee39d4c93236c44fb909f06832273a255,10,0,1,0
faa74dc09c07c7b8fb436720cf8bf1190c1440d140ebae4aadb401563ef2030e,255629.64630620484,1a3beb2cc8a96b1e4b0f47d539d84f10e78400946b3c10e0f067b70fde2a0792,2,0,3,0
f0753bddd0c26c8ea6dae61ad5c61cbc931024eadb5a0deb32dab06b00792b0f,134614.01316111506,2eee4fe8de79dec3dd632809271c62ba922615a171a5f08681336a6bd67ef8a6,1,0,2,0
283fb4399ee4e18beb74932f5eec71d747babef3cf72920d3c780513a26b9d7f,255716.6202626101,cdd961072965379588a4f927d665c5b1fbb4109048056a2de593e3e6d0999f38,85,0,1,0
a395890fe70d28b427615a6653d6437032f38ffc1c495147fffcc906c2690fe1,256527.48859553365,faa74dc09c07c7b8fb436720cf8bf1190c1440d140ebae4aadb401563ef2030e,2,0,3,0
3700bcfdb3504eb78ebeccdb3add1466f01f35b802b4be17e52de159d6099ad0,141895.30172299716,f0753bddd0c26c8ea6dae61ad5c61cbc931024eadb5a0deb32dab06b00792b0f,1,0,2,0
93468ebf76d15d2f005c40cdb4cd55b41c518dc77493665c5f6ddff674a1bdb1,266414.77043150825,283fb4399ee4e18beb74932f5eec71d747babef3cf72920d3c780513a26b9d7f,70,0,1,0
414414ccef3a8ff7627f5f211f4c205098413052ad07284ca82c374a22b10fa8,267676.4060919029,a395890fe70d28b427615a6653d6437032f38ffc1c495147fffcc906c2690fe1,2,0,3,0
518611edf8e4dd919de014c0e0e9afe8680a60f1af37a1b71f33c1950f34bbbb,142566.6267709737,3700bcfdb3504eb78ebeccdb3add1466f01f35b802b4be17e52de159d6099ad0,1,0,2,0
7a3e1800c6a73cbb0470c1b9b893d6b5d3eec022622b4e271f797c460c1c0fde,315537.5341533503,93468ebf76d15d2f005c40cdb4cd55b41c518dc77493665c5f6ddff674a1bdb1,14,0,1,0
dbbbdd16ce2ac19a04ae5d85d3ad6a24455be66c4e104ce864f0dc830fe61ac3,317141.82564516074,414414ccef3a8ff7627f5f211f4c205098413052ad07284ca82c374a22b10fa8,2,0,3,0
900c5530a4bfc8868674616018fb1f86db8634566d55875a45101df3e438c5e2,150228.6125013573,518611edf8e4dd919de014c0e0e9afe8680a60f1af37a1b71f33c1950f34bbbb,1,0,2,0
06a4c856454d369cc45b5f5a773c2d724ae2d24b9a4b1f40c52c1cbdf0072e76,325190.97394480417,7a3e1800c6a73cbb0470c1b9b893d6b5d3eec022622b4e271f797c460c1c0fde,39,0,1,0
a97874617908ae353ac1dbc0ae2e08b98e2654d39afd815982aecf188025ecb8,325870.6948403322,dbbbdd16ce2ac19a04ae5d85d3ad6a24455be66c4e104ce864f0dc830fe61ac3,2,0,3,0
a2bd0e4f84a53da801e7f2222357f75902fffbd17f5a822fa84ca857e6c3c713,154814.1303256399,900c5530a4bfc8868674616018fb1f86db8634566d55875a45101df3e438c5e2,1,0,2,0
c061d477bb765e9ab4ebdde83da14818c912b96f6445a3895852ce9898251703,329194.4568658211,06a4c856454d369cc45b5f5a773c2d724ae2d24b9a4b1f40c52c1cbdf0072e76,62,1,1,0
d7958f4e9b98e0686b2b3388872da4b4eb1d7970ce8d8deceefe41b1b24ebc35,330019.610643229,a97874617908ae353ac1dbc0ae2e08b98e2654d39afd815982aecf188025ecb8,2,0,3,0
efd1f2b2764e255385d55fe3ea71d31c7bae7cd25ee445f72115defe0d6b15f4,154842.7814024259,a2bd0e4f84a53da801e7f2222357f75902fffbd17f5a822fa84ca857e6c3c713,1,0,2,0
05f253fe690b31c9b5b60d81cd555c80192a0c8f05f2d89394d782d732737551,330199.5315181924,d7958f4e9b98e0686b2b3388872da4b4eb1d7970ce8d8deceefe41b1b24ebc35,11,1,1,0
