BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
22f29baae13facfb7584e5dc94cc3132e3413d9627384b766eaf08bbd3d0fec0,0,NULL,0,0,0,0
779c0de4d6ede474ad2d8b7bec63a59ab00cae2a46ae56597cceabef1860aae3,64724.99161362994,22f29baae13facfb7584e5dc94cc3132e3413d9627384b766eaf08bbd3d0fec0,26,1,1,0
d31fad31e7ea35a95f7dde33b05ffac9201016a12767c2212470da4b866a6333,64797.49621377413,22f29baae13facfb7584e5dc94cc3132e3413d9627384b766eaf08bbd3d0fec0,2,0,3,0
03e97848fc7b6326cfc3af7f8424d9d48b56cbdbd2678d363b21eb5e70b709e8,65385.95910358529,22f29baae13facfb7584e5dc94cc3132e3413d9627384b766eaf08bbd3d0fec0,1,0,2,0
cfb8dc15e17ce07380f063a15abf508adacfa1daff5fee936961e9b9be1ed777,89377.32300676602,779c0de4d6ede474ad2d8b7bec63a59ab00cae2a46ae56597cceabef1860aae3,70,1,1,0
de28546b04958fcb2c195fa751cc88d7a2386c481b762cf7a818cfae971ba89b,89598.00828821445,d31fad31e7ea35a95f7dde33b05ffac9201016a12767c2212470da4b866a6333,2,0,3,0
fe8b6183bb87b89fb075789918e18226a56716374ecf42c888897e7ebe8dcd43,89696.48008787118,03e97848fc7b6326cfc3af7f8424d9d48b56cbdbd2678d363b21eb5e70b709e8,1,0,2,0
6102929689fb60ef9f6640a13c3e3f572c70465f698a5538365116782602342a,128135.30707944004,cfb8dc15e17ce07380f063a15abf508adacfa1daff5fee936961e9b9be1ed777,85,0,1,0
a91d81a2d37189f0ea1426bd50490ce99f8df390e5c2016dad31bd10bc0f1321,128551.55530805084,de28546b04958fcb2c195fa751cc88d7a2386c481b762cf7a818cfae971ba89b,2,0,3,0
6cdc93b5cbdd8c602f1585cc4960acbd6cd26022068e61b7eba503b209bd1e67,128557.46927440145,fe8b6183bb87b89fb075789918e18226a56716374ecf42c888897e7ebe8dcd43,1,0,2,0
000abe9129d924494f93d8c6858007de39637baa1a64f254a5a3cc6d18dc117b,202064.24296942822,6102929689fb60ef9f6640a13c3e3f572c70465f698a5538365116782602342a,32,0,1,0
827000da44c4e866fa90e5f15fb029cb1eeb503c08353b8e50eca5704df09cbb,202267.49661353303,a91d81a2d37189f0ea1426bd50490ce99f8df390e5c2016dad31bd10bc0f1321,2,0,3,0
2b327c183ef0ae666c85fe1ed1951ad6e8e9599ae32ae8c5a00bd3c272b58bf1,202614.1445225803,6cdc93b5cbdd8c602f1585cc4960acbd6cd26022068e61b7eba503b209bd1e67,1,0,2,0
c297ad4449291fa2e23c9b8dae9b78a91f0e9cee9928b40b4ad62389d19914ab,352802.3340414576,000abe9129d924494f93d8c6858007de39637baa1a64f254a5a3cc6d18dc117b,17,0,1,0
223a492dd71878fcfcfd9c21056bb8281881c71e825b5877194285312fdf6d4d,352995.8942397738,827000da44c4e866fa90e5f15fb029cb1eeb503c08353b8e50eca5704df09cbb,2,0,3,0
5b4afa72150f1edcd4e966f413a636e24855cf7947357ef5287138a2c82debcc,353124.37532110757,2b327c183ef0ae666c85fe1ed1951ad6e8e9599ae32ae8c5a00bd3c272b58bf1,1,0,2,0
66b84fe78725a76871b3e2f333e7c9d7182f7ee40cf0d12d92788e0908b76f1c,436841.24334862566,c297ad4449291fa2e23c9b8dae9b78a91f0e9cee9928b40b4ad62389d19914ab,6,0,1,0
4af890694e90a7cad822d9a0fa01bd244d9fb1451838b14cea7bef3e8dd3afe5,436992.33705021004,223a492dd71878fcfcfd9c21056bb8281881c71e825b5877194285312fdf6d4d,2,0,3,0
e4833a754cc891d57b443f8a8eb0556319090f19f9bd43bcb2806f651a591683,436972.9179898108,5b4afa72150f1edcd4e966f413a636e24855cf7947357ef5287138a2c82debcc,1,0,2,0
f9657044f4a798410fc03b66b6b206b885daebba94352bcbfbb30fbeee75fd13,488407.52626349335,66b84fe78725a76871b3e2f333e7c9d7182f7ee40cf0d12d92788e0908b76f1c,62,1,1,0
31ddca963e7620841fb3239fe9f4d3ab09bc127438027afa45be9b6cce2f327c,488722.6217787908,4af890694e90a7cad822d9a0fa01bd244d9fb1451838b14cea7bef3e8dd3afe5,2,0,3,0
88639c3fa4ebe66ff21c25dbee212bb6dce8336d3afb686392bca969278d8222,488610.4591974327,e4833a754cc891d57b443f8a8eb0556319090f19f9bd43bcb2806f651a591683,1,0,2,0
c3eb893c55e56c5540dd0c22bee5275790ca0e57e8debd39bee30492cfa367b3,490823.74091765453,f9657044f4a798410fc03b66b6b206b885daebba94352bcbfbb30fbeee75fd13,84,1,1,0
32c07de68f6063411fcb01aa68e4b60d0492fd1c93551d62d4319fbdfde891e4,491140.86595945235,31ddca963e7620841fb3239fe9f4d3ab09bc127438027afa45be9b6cce2f327c,2,0,3,0
315e50bc5f2a871bdcd5e743f482b00da89a281bfbab2af0b34db28d586f9c22,490958.1216980415,88639c3fa4ebe66ff21c25dbee212bb6dce8336d3afb686392bca969278d8222,1,0,2,0
