BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
0b318c765efce1aa74843db9789159dd97c5c2a556732a4197594b180130563a,0,NULL,0,0,0,0
b305ff448e4881105bc54b1b81a6ed34334af4ba0c0cfffc5f92a97bfaf7d086,134.5896523734608,0b318c765efce1aa74843db9789159dd97c5c2a556732a4197594b180130563a,1,0,2,0
72a17bd9b2922df1cfb43580cf00e8c9cefd7cdbd221e6bdde4b47e094feb4e9,1268.1892630134685,0b318c765efce1aa74843db9789159dd97c5c2a556732a4197594b180130563a,39,0,0,0
f7f2be84d7c46361debad8374e30f6007d21046b00dc471d2138489fcc3d487a,1890.345779088368,0b318c765efce1aa74843db9789159dd97c5c2a556732a4197594b180130563a,2,0,3,0
d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,928.9903617720136,b305ff448e4881105bc54b1b81a6ed34334af4ba0c0cfffc5f92a97bfaf7d086,1,0,2,0
847ec3ef8554195890a4580feb3f2d8135dde8f477daf60c2e0df9d7b7498843,2816.954229504397,f7f2be84d7c46361debad8374e30f6007d21046b00dc471d2138489fcc3d487a,2,0,3,0
f6f310220ba46c3d271ec3022d15a0a7948628c0a119bedc13097c6cbf8deea2,1384.9264671692968,d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,1,0,2,0
41ecdf47080c4051acc8ac01c7b7a666f29021c0b589ce6eb19516ab449287bf,2558.104445355452,d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,99,1,0,0
750a91e1e6305024bb5a020bf3c65c238c01d9be5d7437c5b7456c1c7ba52ddf,2908.6477722960813,d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,95,0,0,0
9d429efb6086a7de17f640294cb67de9f9537186150a04f44415e5cb9f3027d5,3197.016427444183,d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,50,1,0,0
225aa20ab779db17ac2660bd8b37d0b003ac859cb69823f6045a9d61ab3ed4d1,3620.235496295911,d09f90cb7984c5bb20dc307fb01f418e83b373659aaaff39b3daa958feef5d0f,60,0,0,0
f60c206ff39da924b030946dfad8524383b5ef5e4c74b2f812e630211e3eebcc,3717.9160047831606,847ec3ef8554195890a4580feb3f2d8135dde8f477daf60c2e0df9d7b7498843,2,0,3,0
b0e84cd499f0af49d70187abc9b2470bb870e88a59ad3d3a1ca13cb512f2772a,1716.7405884304571,f6f310220ba46c3d271ec3022d15a0a7948628c0a119bedc13097c6cbf8deea2,1,0,2,0
7270fc7593c1a7b5c95c26fa73eb4f70f81996b259b0c4fdfdb4b6951bf667f9,4826.318076264905,750a91e1e6305024bb5a020bf3c65c238c01d9be5d7437c5b7456c1c7ba52ddf,32,0,1,0
8916b77881daa42dc2a7cb60c1af0dd66a94b13cbca9f59cd11122f9cf2ad2f6,4160.410398596824,9d429efb6086a7de17f640294cb67de9f9537186150a04f44415e5cb9f3027d5,94,1,0,0
0bd8b6e3befbbf5c68e835e28bec9eb3a938cfc356161ce478f6b770e036f64c,4817.391636568525,f60c206ff39da924b030946dfad8524383b5ef5e4c74b2f812e630211e3eebcc,2,0,3,0
4abfd99915a8828368e7c2c82011bccb60318ae9788f39a3f0e21e4a0c9d0a46,2481.130052384618,b0e84cd499f0af49d70187abc9b2470bb870e88a59ad3d3a1ca13cb512f2772a,1,0,2,0
a0f8c23dfe7551a408f21549b68671a5110f6749269211bd6a8e150523aad155,4700.027278340285,8916b77881daa42dc2a7cb60c1af0dd66a94b13cbca9f59cd11122f9cf2ad2f6,93,0,0,0
9a8fce8e7bbe86d3e8b879c256aab3acf5ba0f12de34cbbaadc51ef712da1a2a,5169.646734826042,8916b77881daa42dc2a7cb60c1af0dd66a94b13cbca9f59cd11122f9cf2ad2f6,71,1,0,0
53dad67d3b0418daa8ce0d823559fb2386f4c5f6e3e8f5ca944085893b865249,4893.398626054137,0bd8b6e3befbbf5c68e835e28bec9eb3a938cfc356161ce478f6b770e036f64c,2,0,3,0
92e9d4be858a1b080e30af067009e97d769125cbc33c4ee32952ce7734e95147,2580.9968201105708,4abfd99915a8828368e7c2c82011bccb60318ae9788f39a3f0e21e4a0c9d0a46,1,0,2,0
c86d60ae48bc8ad8cddfd8101231fd7a84e116e9cff26ece170fe104d3a4c362,5555.400122310685,a0f8c23dfe7551a408f21549b68671a5110f6749269211bd6a8e150523aad155,72,1,1,0
c5d31a70b09b3de14e6ebfce730dcf57dc44c32fdb703b3a1f735c6c73ff02c8,5980.1036150276495,53dad67d3b0418daa8ce0d823559fb2386f4c5f6e3e8f5ca944085893b865249,2,0,3,0
54fb361db4c8404848d04146ba66acb939657aa4048d8de0fccd5ed338a45b32,3934.5687685376906,92e9d4be858a1b080e30af067009e97d769125cbc33c4ee32952ce7734e95147,1,0,2,0
f84167afd841f95f46571f179aa8e1b82edef94080e73e949c0284c62d3f0311,7676.289474549933,c86d60ae48bc8ad8cddfd8101231fd7a84e116e9cff26ece170fe104d3a4c362,13,0,0,0
77c9267d019a667aa571507f7a2ab597105cb20ccdae09906c354db5716d14a1,8154.7801418584895,c5d31a70b09b3de14e6ebfce730dcf57dc44c32fdb703b3a1f735c6c73ff02c8,2,0,3,0
4c3f72202493bc1705d27f7cb6247c76bc82ee7388afdf47dd4163e5be4797c2,4008.2829711841214,54fb361db4c8404848d04146ba66acb939657aa4048d8de0fccd5ed338a45b32,1,0,2,0
fc4faa1a866e0ad80e19c691f4db35bb902e4725dd1fe5ad29874705f2f0e67e,9276.207757706288,77c9267d019a667aa571507f7a2ab597105cb20ccdae09906c354db5716d14a1,41,0,0,0
540aee037bd1429146f4c624d6b68a9bcfc94e1a410880be346bf293c84519b3,9569.919740017789,77c9267d019a667aa571507f7a2ab597105cb20ccdae09906c354db5716d14a1,2,0,3,0
57b28f05de72c143223adc5cc2bfc6b106f5da15ab6b8cd3e3e5e7470be02a22,4176.557098697558,4c3f72202493bc1705d27f7cb6247c76bc82ee7388afdf47dd4163e5be4797c2,1,0,2,0
b055d51847c47bb197309a7d6d231e2fec1de41110b29f1750eebdc4a639e95f,9991.082264573468,fc4faa1a866e0ad80e19c691f4db35bb902e4725dd1fe5ad29874705f2f0e67e,60,0,0,0
c999cfc5214212da66a594e03f1700650b0fb93f4018021f0c6ce3d87f44a3c3,10907.059057281145,540aee037bd1429146f4c624d6b68a9bcfc94e1a410880be346bf293c84519b3,2,0,3,0
